Airline,Date_of_Journey,Source,Destination,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,2019-06-09,Delhi,Cochin,570,1,No info,13587
Air India,2019-05-18,Delhi,Cochin,555,1,No info,8879
SpiceJet,2019-04-21,Banglore,Delhi,160,0,No check-in baggage included,4319
Air India,2019-03-27,Mumbai,Hyderabad,90,0,No info,2050
Jet Airways,2019-06-03,Mumbai,Hyderabad,85,0,No info,8040
Jet Airways,2019-05-06,Kolkata,Banglore,800,1,No info,13584
Jet Airways,2019-06-06,Delhi,Cochin,535,2,No info,13014
Vistara,2019-05-15,Kolkata,Banglore,700,1,No info,9345
Multiple carriers,2019-06-06,Delhi,Cochin,795,1,No info,8266
Multiple carriers,2019-06-12,Delhi,Cochin,750,1,No info,13377
Vistara,2019-05-21,Kolkata,Banglore,700,1,No info,9345
IndiGo,2019-05-15,Delhi,Cochin,415,1,No info,7191
Multiple carriers,2019-03-27,Delhi,Cochin,470,1,No info,7845
Jet Airways,2019-05-21,Banglore,Delhi,175,0,No info,7229
Air India,2019-03-01,Banglore,New Delhi,950,1,1 Long layover,10981
Jet Airways,2019-06-09,Kolkata,Banglore,875,1,No info,14178
IndiGo,2019-03-21,Delhi,Cochin,810,1,No info,8784
Jet Airways,2019-05-12,Kolkata,Banglore,520,1,No info,13941
Jet Airways,2019-05-21,Kolkata,Banglore,1365,1,No info,13067
Jet Airways,2019-06-27,Mumbai,Hyderabad,90,0,In-flight meal not included,4995
Air India,2019-06-03,Delhi,Cochin,1485,2,No info,12488
Air Asia,2019-06-09,Kolkata,Banglore,955,1,No info,7870
Air India,2019-05-12,Delhi,Cochin,170,0,No info,6094
Jet Airways,2019-06-12,Kolkata,Banglore,435,1,In-flight meal not included,5608
GoAir,2019-03-03,Delhi,Cochin,350,1,No info,6112
Jet Airways,2019-03-06,Banglore,New Delhi,920,1,No info,16736
Vistara,2019-06-12,Kolkata,Banglore,865,1,No info,8452
Jet Airways,2019-05-09,Kolkata,Banglore,1285,1,In-flight meal not included,9314
IndiGo,2019-05-21,Chennai,Kolkata,140,0,No info,3850
Jet Airways,2019-03-21,Delhi,Cochin,520,1,In-flight meal not included,5963
Air India,2019-05-21,Delhi,Cochin,2295,2,No info,9968
Jet Airways,2019-05-18,Delhi,Cochin,195,0,No info,9564
IndiGo,2019-03-06,Delhi,Cochin,880,2,No info,6610
IndiGo,2019-03-09,Banglore,New Delhi,295,1,No info,5226
Jet Airways,2019-03-24,Kolkata,Banglore,745,1,No info,14231
Jet Airways,2019-06-15,Delhi,Cochin,1320,2,No info,13376
IndiGo,2019-05-27,Delhi,Cochin,940,1,No info,6674
Multiple carriers,2019-06-15,Delhi,Cochin,780,1,No info,7408
Air India,2019-05-24,Kolkata,Banglore,1385,2,No info,15170
Air India,2019-03-12,Banglore,New Delhi,1010,2,No info,12778
Jet Airways,2019-06-21,Banglore,Delhi,180,0,No info,8016
Air Asia,2019-06-09,Kolkata,Banglore,155,0,No info,5645
Jet Airways,2019-03-09,Banglore,New Delhi,365,1,No info,22270
Jet Airways,2019-06-06,Kolkata,Banglore,575,1,No info,14151
Jet Airways,2019-04-06,Delhi,Cochin,330,1,In-flight meal not included,5406
Air India,2019-03-24,Kolkata,Banglore,965,1,No info,5567
IndiGo,2019-03-27,Delhi,Cochin,675,1,No info,6171
SpiceJet,2019-06-15,Banglore,Delhi,160,0,No info,4423
Jet Airways,2019-04-06,Delhi,Cochin,825,1,In-flight meal not included,5177
Multiple carriers,2019-06-12,Delhi,Cochin,465,1,No info,6795
SpiceJet,2019-05-27,Banglore,Delhi,170,0,No info,3625
Jet Airways,2019-05-18,Delhi,Cochin,1355,1,In-flight meal not included,12373
SpiceJet,2019-05-09,Kolkata,Banglore,315,1,No info,4963
IndiGo,2019-05-27,Mumbai,Hyderabad,90,0,No info,2227
Multiple carriers,2019-06-27,Delhi,Cochin,630,1,No info,11200
Air India,2019-05-09,Delhi,Cochin,320,1,No info,7174
Air India,2019-03-03,Delhi,Cochin,2240,2,No info,13748
Multiple carriers,2019-05-27,Delhi,Cochin,925,1,No info,9856
Air India,2019-05-18,Kolkata,Banglore,1185,2,No info,15170
IndiGo,2019-06-01,Delhi,Cochin,895,1,No info,6442
Jet Airways,2019-05-27,Delhi,Cochin,1530,1,In-flight meal not included,12898
Jet Airways,2019-05-12,Kolkata,Banglore,1480,1,In-flight meal not included,10703
IndiGo,2019-03-09,Chennai,Kolkata,135,0,No info,6297
Jet Airways,2019-05-06,Kolkata,Banglore,1295,1,In-flight meal not included,9314
Vistara,2019-03-15,Banglore,New Delhi,165,0,No info,6138
IndiGo,2019-06-24,Delhi,Cochin,705,1,No info,6838
Jet Airways Business,2019-03-06,Delhi,Cochin,500,2,No info,52285
Multiple carriers,2019-06-09,Delhi,Cochin,690,1,No info,13377
Air India,2019-05-18,Delhi,Cochin,1420,2,No info,10975
Jet Airways,2019-03-12,Banglore,New Delhi,935,1,No info,13817
Air India,2019-03-21,Delhi,Cochin,1640,1,No info,7532
Multiple carriers,2019-05-15,Delhi,Cochin,910,1,No info,10197
Jet Airways,2019-06-09,Kolkata,Banglore,520,1,In-flight meal not included,9663
IndiGo,2019-05-09,Delhi,Cochin,845,1,No info,8330
IndiGo,2019-05-27,Delhi,Cochin,500,1,No info,6206
Multiple carriers,2019-06-06,Delhi,Cochin,455,1,No info,10877
Air India,2019-04-09,Delhi,Cochin,1115,2,No info,8577
Jet Airways,2019-05-21,Delhi,Cochin,1270,1,No info,16079
Multiple carriers,2019-03-06,Delhi,Cochin,755,1,No info,15077
Jet Airways,2019-04-01,Kolkata,Banglore,945,1,In-flight meal not included,7064
Jet Airways,2019-05-21,Kolkata,Banglore,1090,1,In-flight meal not included,9663
Air India,2019-03-06,Delhi,Cochin,1305,2,No info,11552
Jet Airways,2019-06-12,Delhi,Cochin,1325,1,In-flight meal not included,10262
SpiceJet,2019-04-15,Delhi,Cochin,380,1,No info,5899
Jet Airways,2019-03-12,Banglore,New Delhi,930,1,No info,13817
Vistara,2019-05-01,Kolkata,Banglore,1440,1,No info,8610
Jet Airways,2019-05-09,Delhi,Cochin,1165,1,In-flight meal not included,12373
SpiceJet,2019-05-27,Delhi,Cochin,295,1,No info,5673
Vistara,2019-04-01,Kolkata,Banglore,1350,1,No info,7927
Jet Airways,2019-06-24,Delhi,Cochin,1005,1,In-flight meal not included,10262
Jet Airways,2019-05-09,Delhi,Cochin,1225,1,In-flight meal not included,12373
Air India,2019-03-01,Banglore,New Delhi,1595,1,No info,12704
Air India,2019-05-09,Kolkata,Banglore,1515,1,No info,6612
Jet Airways,2019-06-03,Delhi,Cochin,540,1,In-flight meal not included,10262
IndiGo,2019-03-21,Delhi,Cochin,310,1,No info,6388
GoAir,2019-05-12,Banglore,Delhi,175,0,No info,3898
Jet Airways,2019-04-06,Delhi,Cochin,450,1,In-flight meal not included,5177
Jet Airways,2019-06-09,Kolkata,Banglore,1485,1,In-flight meal not included,10844
IndiGo,2019-06-01,Banglore,Delhi,170,0,No info,4077
Jet Airways,2019-03-24,Kolkata,Banglore,980,1,No info,14231
Air India,2019-03-12,Banglore,New Delhi,875,2,No info,13250
Jet Airways,2019-03-12,Banglore,New Delhi,860,1,No info,13817
SpiceJet,2019-03-09,Banglore,New Delhi,170,0,No info,6205
Jet Airways,2019-06-27,Delhi,Cochin,810,2,No info,12819
SpiceJet,2019-06-27,Kolkata,Banglore,155,0,No check-in baggage included,3841
SpiceJet,2019-06-09,Chennai,Kolkata,140,0,No info,3597
Jet Airways,2019-05-09,Kolkata,Banglore,1500,1,No info,10624
Air Asia,2019-06-24,Delhi,Cochin,870,1,No info,6152
IndiGo,2019-03-09,Delhi,Cochin,305,1,No info,6937
Air India,2019-06-01,Delhi,Cochin,1575,1,No info,8792
Multiple carriers,2019-05-27,Delhi,Cochin,490,1,No info,7005
Jet Airways,2019-06-06,Mumbai,Hyderabad,85,0,No info,5678
Air India,2019-03-15,Banglore,New Delhi,1490,1,No info,7013
Jet Airways,2019-05-21,Delhi,Cochin,1680,1,No info,16079
Jet Airways,2019-06-06,Kolkata,Banglore,505,1,In-flight meal not included,10539
Jet Airways,2019-05-06,Kolkata,Banglore,425,1,In-flight meal not included,11841
IndiGo,2019-03-15,Banglore,New Delhi,300,1,No info,10509
Air India,2019-05-01,Kolkata,Banglore,1700,2,No info,15532
Multiple carriers,2019-03-09,Delhi,Cochin,850,1,In-flight meal not included,14086
Multiple carriers,2019-03-27,Delhi,Cochin,465,1,In-flight meal not included,5883
Multiple carriers,2019-06-03,Delhi,Cochin,840,1,No info,7618
Jet Airways,2019-05-01,Kolkata,Banglore,1500,1,In-flight meal not included,9314
Jet Airways,2019-06-09,Kolkata,Banglore,690,1,In-flight meal not included,13994
IndiGo,2019-04-27,Delhi,Cochin,275,1,No info,5073
Air Asia,2019-03-24,Banglore,New Delhi,165,0,No info,3383
Multiple carriers,2019-06-01,Delhi,Cochin,615,1,No info,16108
Multiple carriers,2019-05-27,Delhi,Cochin,910,1,No info,6795
Jet Airways,2019-04-01,Kolkata,Banglore,730,1,No info,12681
Jet Airways,2019-06-12,Delhi,Cochin,1295,1,In-flight meal not included,10262
Vistara,2019-06-06,Kolkata,Banglore,1550,1,No info,8820
Jet Airways,2019-03-09,Banglore,New Delhi,390,1,In-flight meal not included,10037
Multiple carriers,2019-06-12,Delhi,Cochin,395,1,No info,11789
GoAir,2019-05-15,Delhi,Cochin,540,1,No info,7378
Jet Airways,2019-06-24,Banglore,Delhi,180,0,In-flight meal not included,6478
Jet Airways,2019-06-01,Delhi,Cochin,1125,2,No info,13014
Jet Airways,2019-05-24,Kolkata,Banglore,365,1,In-flight meal not included,10844
Multiple carriers,2019-06-27,Delhi,Cochin,780,1,No info,7408
Multiple carriers,2019-06-27,Delhi,Cochin,545,1,No info,9646
SpiceJet,2019-05-06,Chennai,Kolkata,140,0,No info,3597
SpiceJet,2019-06-27,Kolkata,Banglore,150,0,No info,3873
GoAir,2019-06-27,Delhi,Cochin,310,1,No info,7870
Jet Airways,2019-06-27,Delhi,Cochin,425,2,In-flight meal not included,13344
Air India,2019-06-12,Mumbai,Hyderabad,75,0,No info,3100
IndiGo,2019-03-27,Delhi,Cochin,425,1,No info,6171
Jet Airways,2019-05-09,Kolkata,Banglore,870,1,No info,10953
Air India,2019-05-09,Kolkata,Banglore,1105,2,No info,14214
IndiGo,2019-06-24,Delhi,Cochin,810,1,No info,6093
Air India,2019-06-24,Delhi,Cochin,1820,2,No info,12436
Jet Airways,2019-05-18,Delhi,Cochin,1775,2,No info,15129
Multiple carriers,2019-06-03,Delhi,Cochin,395,1,No info,13259
Air India,2019-05-24,Kolkata,Banglore,1600,2,No info,15170
Jet Airways,2019-05-21,Kolkata,Banglore,365,1,No info,14781
IndiGo,2019-06-01,Delhi,Cochin,845,1,No info,6206
SpiceJet,2019-05-09,Kolkata,Banglore,150,0,No check-in baggage included,3841
Jet Airways,2019-06-15,Delhi,Cochin,450,1,No info,14714
IndiGo,2019-06-09,Delhi,Cochin,965,1,No info,6093
Air India,2019-03-27,Delhi,Cochin,1640,1,No info,5117
Jet Airways,2019-05-01,Kolkata,Banglore,1215,1,In-flight meal not included,8586
IndiGo,2019-03-09,Delhi,Cochin,635,1,No info,13611
IndiGo,2019-05-09,Delhi,Cochin,380,1,No info,6704
IndiGo,2019-05-09,Kolkata,Banglore,240,1,No info,4226
Air India,2019-04-06,Banglore,Delhi,165,0,No info,4651
SpiceJet,2019-05-27,Kolkata,Banglore,140,0,No info,3873
GoAir,2019-03-03,Banglore,New Delhi,175,0,No info,7222
IndiGo,2019-03-27,Delhi,Cochin,380,1,No info,10141
SpiceJet,2019-04-24,Banglore,Delhi,175,0,No info,3625
IndiGo,2019-04-15,Delhi,Cochin,515,1,No info,6442
Air Asia,2019-06-24,Delhi,Cochin,830,1,No info,6752
Jet Airways,2019-03-24,Kolkata,Banglore,1260,1,No info,13759
Air India,2019-03-06,Mumbai,Hyderabad,1465,1,No info,14408
Air India,2019-06-09,Delhi,Cochin,1380,2,No info,13381
Vistara,2019-04-01,Kolkata,Banglore,1640,1,No info,9135
IndiGo,2019-05-15,Kolkata,Banglore,325,1,No info,6218
SpiceJet,2019-04-27,Kolkata,Banglore,145,0,No info,4174
Air India,2019-06-06,Kolkata,Banglore,965,1,No info,6117
Jet Airways,2019-05-15,Kolkata,Banglore,690,1,In-flight meal not included,10703
Jet Airways,2019-06-12,Kolkata,Banglore,1450,1,No info,12692
Jet Airways,2019-06-06,Kolkata,Banglore,1075,1,In-flight meal not included,10539
Jet Airways,2019-03-24,Kolkata,Banglore,345,1,In-flight meal not included,11134
IndiGo,2019-03-24,Banglore,New Delhi,175,0,No info,4777
Jet Airways,2019-05-18,Delhi,Cochin,1505,1,In-flight meal not included,12373
Multiple carriers,2019-03-03,Delhi,Cochin,495,2,No info,11966
IndiGo,2019-05-15,Chennai,Kolkata,140,0,No info,5277
Jet Airways,2019-06-06,Delhi,Cochin,300,1,No info,14714
IndiGo,2019-03-09,Banglore,New Delhi,170,0,No info,6144
Air India,2019-04-01,Banglore,Delhi,170,0,No info,5911
Vistara,2019-03-12,Mumbai,Hyderabad,1450,1,No info,12080
Multiple carriers,2019-05-27,Delhi,Cochin,720,1,No info,7618
Air Asia,2019-05-27,Banglore,Delhi,165,0,No info,3383
Multiple carriers,2019-05-18,Delhi,Cochin,900,1,No info,7670
Jet Airways,2019-03-12,Banglore,New Delhi,1310,1,In-flight meal not included,11087
SpiceJet,2019-03-03,Chennai,Kolkata,135,0,No info,7050
Jet Airways,2019-04-01,Kolkata,Banglore,1335,1,No info,12681
SpiceJet,2019-04-03,Delhi,Cochin,270,1,No check-in baggage included,4098
SpiceJet,2019-05-12,Chennai,Kolkata,135,0,No check-in baggage included,3543
Jet Airways,2019-05-21,Kolkata,Banglore,1295,1,No info,14151
Jet Airways,2019-03-24,Kolkata,Banglore,965,1,No info,13339
Jet Airways,2019-05-24,Kolkata,Banglore,890,1,In-flight meal not included,9663
Jet Airways,2019-05-27,Delhi,Cochin,1015,1,In-flight meal not included,12898
Air India,2019-06-03,Delhi,Cochin,435,2,No info,8603
Jet Airways,2019-06-12,Kolkata,Banglore,1170,1,No info,13044
SpiceJet,2019-03-06,Kolkata,Banglore,150,0,No info,4622
Multiple carriers,2019-03-21,Delhi,Cochin,420,1,No info,13062
Multiple carriers,2019-06-12,Delhi,Cochin,585,1,No info,11622
Jet Airways,2019-03-12,Banglore,New Delhi,1425,1,In-flight meal not included,11087
Multiple carriers,2019-06-15,Delhi,Cochin,520,1,No info,11789
Jet Airways,2019-05-09,Kolkata,Banglore,865,1,In-flight meal not included,9663
Multiple carriers,2019-06-27,Delhi,Cochin,830,1,In-flight meal not included,5797
Multiple carriers,2019-06-01,Delhi,Cochin,385,1,No info,9526
Multiple carriers,2019-04-09,Delhi,Cochin,630,1,No info,10877
Air India,2019-03-06,Banglore,New Delhi,880,2,No info,13942
Air Asia,2019-05-09,Banglore,Delhi,165,0,No info,3383
Jet Airways,2019-06-15,Delhi,Cochin,865,1,In-flight meal not included,10262
Air India,2019-05-24,Kolkata,Banglore,875,2,No info,11201
Jet Airways,2019-06-01,Delhi,Cochin,550,1,In-flight meal not included,10262
Air India,2019-06-03,Delhi,Cochin,1275,2,No info,10231
Jet Airways,2019-03-15,Banglore,New Delhi,1090,1,In-flight meal not included,9134
Air Asia,2019-05-18,Kolkata,Banglore,155,0,No info,5645
Jet Airways,2019-06-01,Delhi,Cochin,805,1,No info,14714
Air India,2019-03-06,Delhi,Cochin,1595,2,No info,12646
Air India,2019-06-03,Delhi,Cochin,500,2,No info,12173
IndiGo,2019-06-12,Mumbai,Hyderabad,90,0,No info,2227
Multiple carriers,2019-05-06,Delhi,Cochin,690,1,No info,10529
Jet Airways,2019-05-18,Delhi,Cochin,195,0,In-flight meal not included,7202
Multiple carriers,2019-05-27,Delhi,Cochin,720,1,In-flight meal not included,7886
IndiGo,2019-04-27,Delhi,Cochin,665,1,No info,6171
Jet Airways,2019-06-03,Mumbai,Hyderabad,85,0,In-flight meal not included,4050
SpiceJet,2019-05-09,Kolkata,Banglore,435,1,No info,8479
Air Asia,2019-05-18,Banglore,Delhi,170,0,No info,4282
Vistara,2019-05-24,Kolkata,Banglore,1440,1,No info,9345
Air India,2019-06-24,Delhi,Cochin,1535,1,No info,6587
IndiGo,2019-05-03,Mumbai,Hyderabad,95,0,No info,2754
SpiceJet,2019-06-21,Banglore,Delhi,175,0,No check-in baggage included,3919
Air India,2019-03-03,Banglore,New Delhi,410,1,No info,11654
GoAir,2019-04-01,Banglore,Delhi,165,0,No info,4239
IndiGo,2019-05-27,Delhi,Cochin,560,1,No info,6674
Multiple carriers,2019-06-24,Delhi,Cochin,750,1,No info,7198
IndiGo,2019-06-12,Kolkata,Banglore,315,1,No info,5930
Air India,2019-06-12,Delhi,Cochin,1470,2,No info,12488
IndiGo,2019-06-09,Chennai,Kolkata,145,0,No info,3540
Jet Airways,2019-06-12,Kolkata,Banglore,800,1,In-flight meal not included,8529
GoAir,2019-05-24,Kolkata,Banglore,455,1,No info,8855
Jet Airways,2019-05-15,Kolkata,Banglore,800,1,No info,14781
IndiGo,2019-06-27,Delhi,Cochin,500,1,No info,5684
Jet Airways,2019-05-09,Delhi,Cochin,535,2,In-flight meal not included,13029
Jet Airways,2019-05-01,Delhi,Cochin,1430,2,No info,15129
Air India,2019-06-09,Kolkata,Banglore,545,1,No info,8576
Jet Airways,2019-03-21,Delhi,Cochin,610,1,No info,12557
IndiGo,2019-03-27,Chennai,Kolkata,145,0,No info,3858
Jet Airways,2019-05-09,Delhi,Cochin,1355,1,In-flight meal not included,12373
IndiGo,2019-03-18,Mumbai,Hyderabad,90,0,No info,4049
Jet Airways,2019-03-15,Banglore,New Delhi,470,1,No info,21934
Air India,2019-06-27,Kolkata,Banglore,150,0,No info,5510
Vistara,2019-06-15,Delhi,Cochin,190,0,No info,6216
Air India,2019-04-01,Mumbai,Hyderabad,75,0,No info,2050
IndiGo,2019-06-27,Chennai,Kolkata,140,0,No info,3850
IndiGo,2019-05-06,Chennai,Kolkata,145,0,No info,3540
Jet Airways,2019-05-01,Kolkata,Banglore,1545,1,In-flight meal not included,9663
Air India,2019-03-06,Delhi,Cochin,1580,2,No info,9190
Jet Airways,2019-05-27,Delhi,Cochin,1680,1,In-flight meal not included,12898
GoAir,2019-04-15,Banglore,Delhi,175,0,No info,4632
SpiceJet,2019-03-24,Mumbai,Hyderabad,80,0,No info,2753
Air India,2019-06-12,Kolkata,Banglore,1625,2,No info,12723
IndiGo,2019-04-18,Banglore,Delhi,170,0,No info,4823
Air Asia,2019-06-27,Delhi,Cochin,330,1,No info,6152
Vistara,2019-06-27,Delhi,Cochin,190,0,No info,6216
IndiGo,2019-06-24,Delhi,Cochin,345,1,No info,6016
Multiple carriers,2019-06-27,Delhi,Cochin,585,1,No info,11622
Air India,2019-05-06,Kolkata,Banglore,590,2,No info,10151
Jet Airways,2019-06-12,Delhi,Cochin,505,2,In-flight meal not included,12410
Jet Airways,2019-03-12,Banglore,New Delhi,1590,1,No info,12547
Jet Airways,2019-06-15,Delhi,Cochin,825,1,In-flight meal not included,10262
Multiple carriers,2019-05-09,Delhi,Cochin,465,1,No info,14323
Jet Airways,2019-06-21,Mumbai,Hyderabad,90,0,In-flight meal not included,3210
Multiple carriers,2019-03-03,Delhi,Cochin,660,1,No info,16863
Multiple carriers,2019-06-01,Delhi,Cochin,470,1,No info,8937
Jet Airways,2019-03-27,Delhi,Cochin,1995,2,No info,10929
IndiGo,2019-06-09,Delhi,Cochin,895,1,No info,6104
SpiceJet,2019-03-21,Delhi,Cochin,360,1,No info,5511
Jet Airways,2019-03-24,Kolkata,Banglore,1150,1,No info,13759
Air India,2019-05-21,Delhi,Cochin,1545,2,No info,11543
Jet Airways,2019-05-18,Kolkata,Banglore,575,1,No info,13067
Jet Airways,2019-06-15,Delhi,Cochin,1280,1,In-flight meal not included,10262
Air India,2019-06-06,Delhi,Cochin,1580,2,No info,13591
Jet Airways,2019-03-27,Delhi,Cochin,1475,2,No info,10929
Air Asia,2019-05-15,Delhi,Cochin,330,1,No info,6451
SpiceJet,2019-05-15,Banglore,Delhi,175,0,No check-in baggage included,3573
Air India,2019-03-03,Delhi,Cochin,1420,1,No info,24017
Air India,2019-03-09,Delhi,Cochin,1940,2,No info,17476
Air India,2019-04-09,Kolkata,Banglore,965,1,No info,4647
IndiGo,2019-05-27,Delhi,Cochin,575,1,No info,6314
Jet Airways,2019-03-18,Banglore,New Delhi,625,1,No info,12284
Multiple carriers,2019-05-01,Delhi,Cochin,630,1,No info,9627
Air India,2019-04-01,Kolkata,Banglore,590,2,No info,9258
SpiceJet,2019-06-03,Kolkata,Banglore,145,0,No info,3873
SpiceJet,2019-05-15,Kolkata,Banglore,140,0,No check-in baggage included,3841
Multiple carriers,2019-05-27,Delhi,Cochin,765,1,No info,10486
Jet Airways,2019-03-03,Delhi,Cochin,1610,1,No info,17234
IndiGo,2019-06-27,Delhi,Cochin,295,1,No info,6496
Multiple carriers,2019-05-27,Delhi,Cochin,630,1,No info,9627
Air India,2019-06-12,Kolkata,Banglore,1100,1,No info,8366
Jet Airways,2019-05-27,Delhi,Cochin,505,2,In-flight meal not included,15318
SpiceJet,2019-03-24,Kolkata,Banglore,435,1,No info,9923
Jet Airways,2019-04-01,Kolkata,Banglore,435,1,In-flight meal not included,6077
Air India,2019-06-09,Chennai,Kolkata,135,0,No info,4667
Multiple carriers,2019-05-09,Delhi,Cochin,645,1,No info,8099
SpiceJet,2019-05-01,Mumbai,Hyderabad,90,0,No check-in baggage included,2385
Multiple carriers,2019-06-27,Delhi,Cochin,625,2,No info,15965
Jet Airways,2019-05-06,Kolkata,Banglore,705,1,In-flight meal not included,10844
Air India,2019-05-12,Banglore,Delhi,170,0,No info,6121
IndiGo,2019-04-24,Banglore,Delhi,170,0,No info,3625
Multiple carriers,2019-05-27,Delhi,Cochin,810,1,No info,8475
Jet Airways,2019-05-27,Delhi,Cochin,715,1,In-flight meal not included,12898
IndiGo,2019-03-06,Delhi,Cochin,320,1,No info,10851
Air India,2019-03-21,Delhi,Cochin,795,1,No info,5704
Vistara,2019-03-18,Banglore,New Delhi,175,0,No info,11598
Multiple carriers,2019-05-27,Delhi,Cochin,645,1,No info,9149
Air India,2019-06-15,Kolkata,Banglore,155,0,No info,4145
GoAir,2019-05-21,Delhi,Cochin,540,1,No info,6195
IndiGo,2019-05-09,Delhi,Cochin,575,1,No info,6979
Air India,2019-03-15,Banglore,New Delhi,170,0,No info,7276
SpiceJet,2019-05-15,Delhi,Cochin,270,1,No check-in baggage included,4760
Vistara,2019-06-18,Chennai,Kolkata,140,0,No info,11982
IndiGo,2019-03-27,Chennai,Kolkata,140,0,No info,5277
Air India,2019-06-09,Delhi,Cochin,700,1,No info,8372
IndiGo,2019-04-01,Kolkata,Banglore,220,1,No info,4226
Multiple carriers,2019-06-15,Delhi,Cochin,735,1,No info,7005
Multiple carriers,2019-05-09,Delhi,Cochin,545,1,No info,8018
Jet Airways,2019-06-09,Delhi,Cochin,1395,1,In-flight meal not included,10577
